id,Caso,nome_da_zona,altura_do_teto,area_do_piso,area_liquida_de_superficie_de_parede_externa_do_leste,area_liquida_de_superficie_de_parede_interna_do_leste,area_liquida_de_superficie_de_janela_do_leste,area_liquida_de_superficie_de_parede_externa_do_oeste,area_liquida_de_superficie_de_parede_interna_do_oeste,area_liquida_de_superficie_de_janela_do_oeste,area_liquida_de_superficie_de_parede_externa_do_sul,area_liquida_de_superficie_de_parede_interna_do_sul,area_liquida_de_superficie_de_janela_do_sul,area_liquida_de_superficie_de_parede_externa_do_norte,area_liquida_de_superficie_de_parede_interna_do_norte,area_liquida_de_superficie_de_janela_do_norte,area_total_do_edificio,area_liquida_condicionada_do_edificio,condutancia_termica_da_cobertura,condutancia_termica_da_parede_externa,condutancia_termica_da_parede_interna,absorcao_solar_externa_da_cobertura,absorcao_solar_externa_da_parede_externa,condutancia_da_janela,fator_de_ganho_de_calor_solar_da_janela,area_sala,area_dorm,alt,dbt_mean,dbt_min,dbt_max,dpt_mean,dpt_min,dpt_max,wd_mean,ws_mean,ts_mean,ghr_mean,ghr_min,ghr_max,TOMax,tipo,aquecimento,resfriamento
973,973_3quartos_modelo1.tbl.htm,SALA,3.38,33.14,0.0,17.4,0.0,17.4,0.0,0.0,0.0,17.61,0.0,14.61,0.0,5.18,130.03,90.23,3.288,0.8894,0.8917,0.7,0.7,4.114,0.894,33.14,57.1,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,0,0.0,2086.813967
973,973_3quartos_modelo1.tbl.htm,DORM1,3.38,25.94,13.78,0.0,5.29,0.0,17.4,0.0,0.0,15.49,0.0,11.2,0.0,4.29,130.03,90.23,3.288,0.8894,0.8917,0.7,0.7,4.114,0.894,33.14,57.1,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1019,1019_3quartos_modelo1.tbl.htm,DORM2,3.02,16.47,13.69,0.0,0.0,0.0,13.69,0.0,0.0,9.3,0.0,9.99,0.0,1.01,127.31,88.35,2.915,4.908,4.908,0.6,0.7,3.514,0.832,32.44,55.91,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1019,1019_3quartos_modelo1.tbl.htm,SALA,3.02,32.44,0.0,15.26,0.0,13.8,0.0,3.68,15.27,0.0,0.0,0.0,15.27,0.0,127.31,88.35,2.915,4.908,4.908,0.6,0.7,3.514,0.832,32.44,55.91,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,0,0.0,37.55018979
1019,1019_3quartos_modelo1.tbl.htm,DORM3,3.02,14.04,0.0,13.69,0.0,0.0,13.69,0.0,0.0,7.68,0.0,8.53,0.0,0.85,127.31,88.35,2.915,4.908,4.908,0.6,0.7,3.514,0.832,32.44,55.91,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1019,1019_3quartos_modelo1.tbl.htm,DORM1,3.02,25.4,0.0,13.69,0.0,12.43,0.0,1.26,0.0,15.27,0.0,15.42,0.0,1.55,127.31,88.35,2.915,4.908,4.908,0.6,0.7,3.514,0.832,32.44,55.91,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1026,1026_3quartos_modelo1.tbl.htm,SALA,2.73,17.98,0.0,13.06,0.0,13.06,0.0,0.0,0.0,7.28,0.0,6.61,0.0,2.45,70.54,48.95,2.915,0.8894,0.8917,0.6,0.7,4.979,0.331,17.98,30.97,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,0,0.0,483.6930762
1026,1026_3quartos_modelo1.tbl.htm,DORM2,2.73,9.12,6.52,0.0,3.05,0.0,7.87,0.0,7.09,0.0,0.0,0.0,7.09,0.0,70.54,48.95,2.915,0.8894,0.8917,0.6,0.7,4.979,0.331,17.98,30.97,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1026,1026_3quartos_modelo1.tbl.htm,DORM1,2.73,14.07,10.04,0.0,4.72,0.0,13.06,0.0,0.0,7.09,0.0,4.84,0.0,2.25,70.54,48.95,2.915,0.8894,0.8917,0.6,0.7,4.979,0.331,17.98,30.97,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1026,1026_3quartos_modelo1.tbl.htm,DORM3,2.73,7.78,5.57,0.0,2.59,0.0,6.46,0.0,0.0,7.09,0.0,0.0,7.09,0.0,70.54,48.95,2.915,0.8894,0.8917,0.6,0.7,4.979,0.331,17.98,30.97,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1085,1085_2quartos_modelo2.tbl.htm,SALA,2.9,17.73,13.0,0.0,0.0,12.24,0.0,0.76,4.78,4.38,0.22,0.0,9.08,0.0,40.05,36.82,2.925,4.704,4.704,0.6,0.7,5.028,0.371,17.73,19.09,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,0,0.0,1137.30238
1085,1085_2quartos_modelo2.tbl.htm,DORM2,2.9,9.6,0.0,14.0,0.0,14.0,0.0,0.0,0.0,4.57,0.0,2.37,0.0,3.41,40.05,36.82,2.925,4.704,4.704,0.6,0.7,5.028,0.371,17.73,19.09,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1085,1085_2quartos_modelo2.tbl.htm,DORM1,2.9,9.49,5.74,0.0,8.26,0.0,14.0,0.0,0.0,4.51,0.0,5.72,0.0,0.0,40.05,36.82,2.925,4.704,4.704,0.6,0.7,5.028,0.371,17.73,19.09,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1118,1118_2quartos.tbl.htm,SALA,2.47,27.57,0.0,12.9,0.0,9.1,0.0,3.8,11.83,2.04,0.0,3.77,5.54,2.72,58.09,51.56,3.275,4.908,4.908,0.7,0.7,4.462,0.317,27.57,23.99,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,0,0.0,5.252764554
1118,1118_2quartos.tbl.htm,DORM2,2.47,11.5,2.7,0.0,3.41,0.0,6.11,0.0,11.48,0.0,0.0,0.0,9.63,0.0,58.09,51.56,3.275,4.908,4.908,0.7,0.7,4.462,0.317,27.57,23.99,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1118,1118_2quartos.tbl.htm,DORM1,2.47,12.49,3.8,0.0,4.83,0.0,6.79,0.0,1.24,7.59,0.0,8.83,0.0,0.0,58.09,51.56,3.275,4.908,4.908,0.7,0.7,4.462,0.317,27.57,23.99,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1123,1123_2quartos_modelo2.tbl.htm,DORM1,2.69,8.36,0.0,5.61,0.0,7.28,0.0,0.0,0.0,8.3,0.0,3.21,0.0,5.08,35.24,32.4,2.925,0.8894,0.8917,0.6,0.7,5.601,0.23,15.6,16.81,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1123,1123_2quartos_modelo2.tbl.htm,DORM2,2.69,8.45,0.0,5.69,0.0,2.84,0.0,4.51,8.3,0.0,0.0,0.0,8.3,0.0,35.24,32.4,2.925,0.8894,0.8917,0.6,0.7,5.601,0.23,15.6,16.81,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1123,1123_2quartos_modelo2.tbl.htm,SALA,2.69,15.6,5.57,5.46,0.69,0.0,11.3,0.0,6.55,0.0,1.15,7.7,0.0,0.0,35.24,32.4,2.925,0.8894,0.8917,0.6,0.7,5.601,0.23,15.6,16.81,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,0,0.0,694.1341362
1149,1149_3quartos_modelo1.tbl.htm,DORM1,3.43,19.8,0.0,15.5,0.0,14.13,0.0,3.06,0.0,13.54,0.0,11.1,0.0,2.44,99.24,68.87,2.915,0.8894,0.8917,0.6,0.7,3.094,0.602,25.29,43.58,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1149,1149_3quartos_modelo1.tbl.htm,DORM2,3.43,12.84,0.0,9.45,0.0,9.14,0.0,2.01,13.54,0.0,0.0,0.0,13.54,0.0,99.24,68.87,2.915,0.8894,0.8917,0.6,0.7,3.094,0.602,25.29,43.58,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1149,1149_3quartos_modelo1.tbl.htm,DORM3,3.43,10.94,0.0,7.81,0.0,7.79,0.0,1.71,0.0,13.54,0.0,0.0,13.54,0.0,99.24,68.87,2.915,0.8894,0.8917,0.6,0.7,3.094,0.602,25.29,43.58,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1149,1149_3quartos_modelo1.tbl.htm,SALA,3.43,25.29,15.5,0.0,0.0,0.0,15.5,0.0,0.0,15.09,0.0,8.89,0.0,8.4,99.24,68.87,2.915,0.8894,0.8917,0.6,0.7,3.094,0.602,25.29,43.58,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,0,0.0,263.5155145
1166,1166_2quartos_modelo2.tbl.htm,SALA,3.24,15.24,4.75,0.0,6.75,11.51,0.0,0.0,3.54,5.42,2.63,0.0,11.28,0.0,34.42,31.65,2.925,4.908,4.908,0.6,0.7,5.839,0.511,15.24,16.41,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,0,0.0,235.3284319
1166,1166_2quartos_modelo2.tbl.htm,DORM2,3.24,8.25,12.39,0.0,0.0,0.0,12.39,0.0,0.0,5.68,0.0,6.57,0.0,0.42,34.42,31.65,2.925,4.908,4.908,0.6,0.7,5.839,0.511,15.24,16.41,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1166,1166_2quartos_modelo2.tbl.htm,DORM1,3.24,8.16,0.0,12.39,0.0,11.65,0.0,0.74,0.0,5.6,0.0,6.91,0.0,0.0,34.42,31.65,2.925,4.908,4.908,0.6,0.7,5.839,0.511,15.24,16.41,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1191,1191_2quartos_modelo2.tbl.htm,SALA,2.35,17.23,0.0,7.85,0.0,4.22,3.81,0.17,8.99,0.0,0.0,8.54,0.0,0.45,38.92,35.78,2.925,17.5,17.5,0.6,0.5,3.354,0.832,17.23,18.56,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,0,0.0,350.2049171
1191,1191_2quartos_modelo2.tbl.htm,DORM2,2.35,9.33,3.89,0.0,1.44,0.0,3.95,0.0,0.0,9.68,0.0,9.68,0.0,0.0,38.92,35.78,2.925,17.5,17.5,0.6,0.5,3.354,0.832,17.23,18.56,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
1191,1191_2quartos_modelo2.tbl.htm,DORM1,2.35,9.23,5.27,0.0,0.0,0.0,3.9,0.0,7.07,0.0,2.6,0.0,9.68,0.0,38.92,35.78,2.925,17.5,17.5,0.6,0.5,3.354,0.832,17.23,18.56,38.0,20.690833333333334,17.675,26.291666666666668,18.665000000000003,14.333333333333334,21.1,87.53583333333334,3.126666666666667,8.781666666666666,3915.6133333333332,1736.0,6341.416666666667,26.0,1,0.0,0.0
30,30_2quartos_modelo2.tbl.htm,DORM1,2.57,11.37,0.0,8.09,0.0,4.85,0.0,3.24,9.27,0.0,0.0,0.0,7.6,0.0,47.97,44.1,3.288,0.8894,0.8917,0.7,0.7,5.66,0.531,21.23,22.87,1200.0,20.959999999999997,12.4,30.433333333333334,15.538333333333334,7.891666666666667,20.125,130.56916666666666,2.0058333333333334,6.4775,5073.824166666666,2807.5833333333335,6796.166666666667,26.0,1,8.96773539,0.0
30,30_2quartos_modelo2.tbl.htm,DORM2,2.57,11.5,8.09,0.0,0.0,0.0,8.09,0.0,5.63,0.0,3.75,0.0,7.7,0.0,47.97,44.1,3.288,0.8894,0.8917,0.7,0.7,5.66,0.531,21.23,22.87,1200.0,20.959999999999997,12.4,30.433333333333334,15.538333333333334,7.891666666666667,20.125,130.56916666666666,2.0058333333333334,6.4775,5073.824166666666,2807.5833333333335,6796.166666666667,26.0,1,10.5799654,0.0
30,30_2quartos_modelo2.tbl.htm,SALA,2.57,21.23,5.17,0.0,2.34,7.51,0.0,0.0,0.0,15.3,0.0,6.46,7.33,1.89,47.97,44.1,3.288,0.8894,0.8917,0.7,0.7,5.66,0.531,21.23,22.87,1200.0,20.959999999999997,12.4,30.433333333333334,15.538333333333334,7.891666666666667,20.125,130.56916666666666,2.0058333333333334,6.4775,5073.824166666666,2807.5833333333335,6796.166666666667,26.0,0,0.0,1930.819625
32,32_2quartos_modelo2.tbl.htm,SALA,3.05,21.29,7.85,0.0,4.06,11.92,0.0,0.0,5.47,6.39,1.83,0.0,13.27,0.0,48.09,44.22,3.288,17.5,17.5,0.7,0.5,4.741,0.692,21.29,22.93,550.0,19.080000000000002,8.958333333333334,29.858333333333334,11.793333333333335,3.225,18.091666666666665,123.41416666666667,3.2783333333333338,4.9125000000000005,4315.850833333333,968.4166666666666,6310.0,26.0,0,324.9458481,1428.529002
32,32_2quartos_modelo2.tbl.htm,DORM1,3.05,11.4,0.0,12.84,0.0,4.24,0.0,8.59,0.0,6.59,0.0,8.25,0.0,0.0,48.09,44.22,3.288,17.5,17.5,0.7,0.5,4.741,0.692,21.29,22.93,550.0,19.080000000000002,8.958333333333334,29.858333333333334,11.793333333333335,3.225,18.091666666666665,123.41416666666667,3.2783333333333338,4.9125000000000005,4315.850833333333,968.4166666666666,6310.0,26.0,1,667.2941416,97.08570854
32,32_2quartos_modelo2.tbl.htm,DORM2,3.05,11.53,12.84,0.0,0.0,0.0,12.84,0.0,0.0,6.68,0.0,2.76,0.0,5.58,48.09,44.22,3.288,17.5,17.5,0.7,0.5,4.741,0.692,21.29,22.93,550.0,19.080000000000002,8.958333333333334,29.858333333333334,11.793333333333335,3.225,18.091666666666665,123.41416666666667,3.2783333333333338,4.9125000000000005,4315.850833333333,968.4166666666666,6310.0,26.0,1,660.858025,109.290904
259,259_2quartos_modelo2.tbl.htm,DORM1,2.66,12.76,0.0,7.06,0.0,8.74,0.0,0.0,8.18,0.0,2.18,0.0,10.36,0.0,53.84,49.5,3.288,4.704,4.704,0.7,0.7,4.979,0.812,23.83,25.66,550.0,19.080000000000002,8.958333333333334,29.858333333333334,11.793333333333335,3.225,18.091666666666665,123.41416666666667,3.2783333333333338,4.9125000000000005,4315.850833333333,968.4166666666666,6310.0,26.0,1,538.4811076,115.9316204
259,259_2quartos_modelo2.tbl.htm,DORM2,2.66,12.9,0.0,7.16,0.0,6.99,0.0,1.85,0.0,10.36,0.0,10.36,0.0,0.0,53.84,49.5,3.288,4.704,4.704,0.7,0.7,4.979,0.812,23.83,25.66,550.0,19.080000000000002,8.958333333333334,29.858333333333334,11.793333333333335,3.225,18.091666666666665,123.41416666666667,3.2783333333333338,4.9125000000000005,4315.850833333333,968.4166666666666,6310.0,26.0,1,533.5311941,115.1085666
259,259_2quartos_modelo2.tbl.htm,SALA,2.66,23.83,6.47,6.84,1.33,0.0,14.22,0.0,9.62,0.0,0.0,7.4,0.0,2.22,53.84,49.5,3.288,4.704,4.704,0.7,0.7,4.979,0.812,23.83,25.66,550.0,19.080000000000002,8.958333333333334,29.858333333333334,11.793333333333335,3.225,18.091666666666665,123.41416666666667,3.2783333333333338,4.9125000000000005,4315.850833333333,968.4166666666666,6310.0,26.0,0,227.6448081,1432.124268
475,475_2quartos.tbl.htm,DORM2,3.74,10.8,12.05,0.0,0.0,0.0,10.22,0.0,0.0,12.56,0.0,9.14,0.0,3.42,54.52,48.4,3.275,0.8894,0.8917,0.7,0.7,2.733,0.361,25.87,22.53,550.0,19.080000000000002,8.958333333333334,29.858333333333334,11.793333333333335,3.225,18.091666666666665,123.41416666666667,3.2783333333333338,4.9125000000000005,4315.850833333333,968.4166666666666,6310.0,26.0,1,322.6705783,66.64176693
475,475_2quartos.tbl.htm,SALA,3.74,25.87,12.42,2.25,0.0,5.59,5.92,1.32,24.79,0.0,3.66,0.0,28.45,0.0,54.52,48.4,3.275,0.8894,0.8917,0.7,0.7,2.733,0.361,25.87,22.53,550.0,19.080000000000002,8.958333333333334,29.858333333333334,11.793333333333335,3.225,18.091666666666665,123.41416666666667,3.2783333333333338,4.9125000000000005,4315.850833333333,968.4166666666666,6310.0,26.0,0,294.3673831,1192.568669
475,475_2quartos.tbl.htm,DORM1,3.74,11.73,1.3,7.97,0.0,9.27,0.0,0.0,0.0,15.89,0.0,12.93,0.0,4.8,54.52,48.4,3.275,0.8894,0.8917,0.7,0.7,2.733,0.361,25.87,22.53,550.0,19.080000000000002,8.958333333333334,29.858333333333334,11.793333333333335,3.225,18.091666666666665,123.41416666666667,3.2783333333333338,4.9125000000000005,4315.850833333333,968.4166666666666,6310.0,26.0,1,385.6342899,68.46676803
640,640_2quartos.tbl.htm,DORM1,3.85,15.48,1.72,10.59,0.0,12.31,0.0,0.0,6.53,0.0,12.08,0.0,16.76,0.0,72.0,63.91,3.288,4.908,4.908,0.7,0.7,5.157,0.893,34.17,29.74,550.0,19.080000000000002,8.958333333333334,29.858333333333334,11.793333333333335,3.225,18.091666666666665,123.41416666666667,3.2783333333333338,4.9125000000000005,4315.850833333333,968.4166666666666,6310.0,26.0,1,878.3343826,82.45217889
640,640_2quartos.tbl.htm,DORM2,3.85,14.26,16.01,0.0,0.0,0.0,14.15,0.0,4.59,0.0,8.59,0.0,13.19,0.0,72.0,63.91,3.288,4.908,4.908,0.7,0.7,5.157,0.893,34.17,29.74,550.0,19.080000000000002,8.958333333333334,29.858333333333334,11.793333333333335,3.225,18.091666666666665,123.41416666666667,3.2783333333333338,4.9125000000000005,4315.850833333333,968.4166666666666,6310.0,26.0,1,750.3054031,82.57767262
640,640_2quartos.tbl.htm,SALA,3.85,34.17,16.5,3.56,0.0,5.61,8.43,4.15,0.0,29.95,0.0,20.88,0.0,9.06,72.0,63.91,3.288,4.908,4.908,0.7,0.7,5.157,0.893,34.17,29.74,550.0,19.080000000000002,8.958333333333334,29.858333333333334,11.793333333333335,3.225,18.091666666666665,123.41416666666667,3.2783333333333338,4.9125000000000005,4315.850833333333,968.4166666666666,6310.0,26.0,0,564.2756153,1592.979318
33,33_3quartos_modelo1.tbl.htm,SALA,3.05,14.31,0.0,8.27,0.0,8.27,0.0,0.0,0.0,11.7,0.0,11.4,0.0,2.49,56.15,38.97,3.275,4.704,4.704,0.7,0.7,5.611,0.521,14.31,24.65,646.0,23.679166666666664,14.483333333333334,33.80833333333333,15.008333333333333,6.95,20.216666666666665,152.22333333333333,2.2083333333333335,4.5125,4617.165,2059.75,5762.333333333333,26.0,0,0.0,1990.643316
33,33_3quartos_modelo1.tbl.htm,DORM3,3.05,6.19,4.35,0.0,0.96,0.0,3.98,0.0,0.0,10.87,0.0,0.0,10.87,0.0,56.15,38.97,3.275,4.704,4.704,0.7,0.7,5.611,0.521,14.31,24.65,646.0,23.679166666666664,14.483333333333334,33.80833333333333,15.008333333333333,6.95,20.216666666666665,152.22333333333333,2.2083333333333335,4.5125,4617.165,2059.75,5762.333333333333,26.0,1,0.0,161.5953478
33,33_3quartos_modelo1.tbl.htm,DORM2,3.05,7.26,5.1,0.0,1.12,0.0,4.89,0.0,10.87,0.0,0.0,0.0,10.87,0.0,56.15,38.97,3.275,4.704,4.704,0.7,0.7,5.611,0.521,14.31,24.65,646.0,23.679166666666664,14.483333333333334,33.80833333333333,15.008333333333333,6.95,20.216666666666665,152.22333333333333,2.2083333333333335,4.5125,4617.165,2059.75,5762.333333333333,26.0,1,0.0,154.9656042
33,33_3quartos_modelo1.tbl.htm,DORM1,3.05,11.2,7.88,0.0,1.71,0.0,8.27,0.0,0.0,10.87,0.0,8.91,0.0,1.96,56.15,38.97,3.275,4.704,4.704,0.7,0.7,5.611,0.521,14.31,24.65,646.0,23.679166666666664,14.483333333333334,33.80833333333333,15.008333333333333,6.95,20.216666666666665,152.22333333333333,2.2083333333333335,4.5125,4617.165,2059.75,5762.333333333333,26.0,1,0.0,78.06519204
117,117_2quartos.tbl.htm,SALA,2.99,15.41,0.0,16.71,0.0,12.98,0.0,3.73,7.71,1.11,0.0,2.63,3.39,1.38,32.48,28.83,3.275,4.908,4.908,0.7,0.7,2.693,0.772,15.41,13.42,646.0,23.679166666666664,14.483333333333334,33.80833333333333,15.008333333333333,6.95,20.216666666666665,152.22333333333333,2.2083333333333335,4.5125,4617.165,2059.75,5762.333333333333,26.0,0,0.0,2604.594503
117,117_2quartos.tbl.htm,DORM2,2.99,6.43,5.84,0.0,1.84,0.0,7.69,0.0,7.48,0.0,0.0,0.0,6.06,0.0,32.48,28.83,3.275,4.908,4.908,0.7,0.7,2.693,0.772,15.41,13.42,646.0,23.679166666666664,14.483333333333334,33.80833333333333,15.008333333333333,6.95,20.216666666666665,152.22333333333333,2.2083333333333335,4.5125,4617.165,2059.75,5762.333333333333,26.0,1,0.0,602.1368387
117,117_2quartos.tbl.htm,DORM1,2.99,6.99,8.24,0.0,2.61,0.0,9.02,0.0,0.81,4.95,0.0,5.76,0.0,0.0,32.48,28.83,3.275,4.908,4.908,0.7,0.7,2.693,0.772,15.41,13.42,646.0,23.679166666666664,14.483333333333334,33.80833333333333,15.008333333333333,6.95,20.216666666666665,152.22333333333333,2.2083333333333335,4.5125,4617.165,2059.75,5762.333333333333,26.0,1,0.0,628.3737541
157,157_1quarto.tbl.htm,DORM1,3.07,8.27,5.75,0.0,0.0,0.0,5.75,0.0,0.0,11.86,0.0,9.66,0.0,3.48,24.81,20.67,3.288,4.908,4.908,0.7,0.7,3.694,0.492,12.4,8.27,646.0,23.679166666666664,14.483333333333334,33.80833333333333,15.008333333333333,6.95,20.216666666666665,152.22333333333333,2.2083333333333335,4.5125,4617.165,2059.75,5762.333333333333,26.0,1,0.0,555.9432489
157,157_1quarto.tbl.htm,SALA,3.07,12.4,4.49,0.0,0.0,5.01,0.0,0.58,17.96,0.0,2.02,0.0,16.95,0.0,24.81,20.67,3.288,4.908,4.908,0.7,0.7,3.694,0.492,12.4,8.27,646.0,23.679166666666664,14.483333333333334,33.80833333333333,15.008333333333333,6.95,20.216666666666665,152.22333333333333,2.2083333333333335,4.5125,4617.165,2059.75,5762.333333333333,26.0,0,0.0,2408.019166
35,35_2quartos.tbl.htm,SALA,3.12,20.41,11.39,1.89,0.0,4.33,5.26,1.85,12.87,0.0,3.35,0.0,16.22,0.0,43.0,38.17,2.915,4.908,4.908,0.6,0.7,4.303,0.436,20.41,17.77,889.0,18.054166666666667,8.158333333333333,27.991666666666664,12.848333333333334,4.175,18.841666666666665,174.26333333333332,3.904166666666667,6.336666666666667,4490.029166666666,952.5833333333334,6693.166666666667,26.0,0,328.6278293,331.1542677
35,35_2quartos.tbl.htm,DORM2,3.12,8.52,11.05,0.0,0.0,0.0,9.2,0.0,0.0,7.5,0.0,4.29,0.0,3.21,43.0,38.17,2.915,4.908,4.908,0.6,0.7,4.303,0.436,20.41,17.77,889.0,18.054166666666667,8.158333333333333,27.991666666666664,12.848333333333334,4.175,18.841666666666665,174.26333333333332,3.904166666666667,6.336666666666667,4490.029166666666,952.5833333333334,6693.166666666667,26.0,1,301.612188,17.52238163
35,35_2quartos.tbl.htm,DORM1,3.12,9.25,1.19,7.31,0.0,8.5,0.0,0.0,0.0,8.72,0.0,6.06,0.0,4.53,43.0,38.17,2.915,4.908,4.908,0.6,0.7,4.303,0.436,20.41,17.77,889.0,18.054166666666667,8.158333333333333,27.991666666666664,12.848333333333334,4.175,18.841666666666665,174.26333333333332,3.904166666666667,6.336666666666667,4490.029166666666,952.5833333333334,6693.166666666667,26.0,1,336.5321313,17.92617235
99,99_1quarto.tbl.htm,DORM1,3.3,8.64,0.0,11.06,0.0,11.06,0.0,0.0,0.0,7.07,0.0,5.28,0.0,2.89,25.93,21.61,2.925,17.5,17.5,0.6,0.5,2.803,0.882,12.96,8.64,889.0,18.054166666666667,8.158333333333333,27.991666666666664,12.848333333333334,4.175,18.841666666666665,174.26333333333332,3.904166666666667,6.336666666666667,4490.029166666666,952.5833333333334,6693.166666666667,26.0,1,598.072677,12.93405493
